733.9223468	23	1.062024784
575.042906	16	0.570464984
728.8319625	39	0.88625344
903.6265387	26	1.016605429
846.5586303	16	0.946589254
365.1491076	33	0.697625044
915.3894963	4	1.017264266
518.384428	40	1.076601569
711.2434722	25	0.64705477
93.69718114	27	1.493300007
42.88304724	8	0.77424917
235.5643904	36	1.12778554
37.22620389	11	1.167551317
696.0349293	10	0.939859205
893.3569458	11	1.003722148
64.85959668	3	1.359893677
258.551343	11	1.003562378
803.64366	37	0.847541751
613.843673	8	1.299331775
341.1122787	40	1.218947685
15.26680173	6	1.335919501
670.1080745	27	1.403634469
557.7694578	15	1.437900764
28.71650272	26	0.753905827
652.3783246	42	0.884685729
311.1704162	0	0.725251626
714.4781982	46	1.090035649
906.9141881	47	1.361427249
736.9530977	28	1.254261633
248.3199115	41	0.828708133
447.9977855	36	1.155081655
508.4105892	20	0.972828431
123.8812912	43	0.777420386
510.1272078	44	0.500273117
679.9262081	3	0.742763121
430.1328396	26	1.105576908
69.10523834	23	1.408685261
746.7013793	13	1.275640624
679.526561	15	1.342141496
192.2870559	12	1.018917427
91.07028743	15	0.741246055
156.8034756	22	1.103301451
482.9610458	39	1.086301824
815.0318486	45	1.144604949
